GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
0500000US36027,36027,"Dutchess County, New York",294473,*****
0500000US36029,36029,"Erie County, New York",921046,*****
0500000US36045,36045,"Jefferson County, New York",114006,*****
0500000US36047,36047,"Kings County, New York",2629150,*****
0500000US36051,36051,"Livingston County, New York",64257,*****
0500000US36053,36053,"Madison County, New York",71329,*****
0500000US36055,36055,"Monroe County, New York",747727,*****
0500000US36059,36059,"Nassau County, New York",1361500,*****
0500000US36061,36061,"New York County, New York",1643734,*****
0500000US36063,36063,"Niagara County, New York",211758,*****
0500000US36065,36065,"Oneida County, New York",231190,*****
0500000US36067,36067,"Onondaga County, New York",466194,*****
0500000US36069,36069,"Ontario County, New York",109828,*****
0500000US36071,36071,"Orange County, New York",379210,*****
0500000US36075,36075,"Oswego County, New York",118987,*****
0500000US36079,36079,"Putnam County, New York",98900,*****
0500000US36081,36081,"Queens County, New York",2333054,*****
0500000US36083,36083,"Rensselaer County, New York",160070,*****
0500000US36085,36085,"Richmond County, New York",476015,*****
0500000US36087,36087,"Rockland County, New York",326780,*****
0500000US36089,36089,"St. Lawrence County, New York",110038,*****
0500000US36091,36091,"Saratoga County, New York",227053,*****
0500000US36093,36093,"Schenectady County, New York",154553,*****
0500000US36101,36101,"Steuben County, New York",96940,*****
0500000US36103,36103,"Suffolk County, New York",1492583,*****
0500000US36105,36105,"Sullivan County, New York",74801,*****
0500000US36109,36109,"Tompkins County, New York",104871,*****
0500000US36111,36111,"Ulster County, New York",179225,*****
0500000US36113,36113,"Warren County, New York",64567,*****
0500000US36117,36117,"Wayne County, New York",90798,*****
0500000US36119,36119,"Westchester County, New York",974542,*****
0500000US37001,37001,"Alamance County, North Carolina",159688,*****
0500000US37019,37019,"Brunswick County, North Carolina",126953,*****
0500000US37021,37021,"Buncombe County, North Carolina",256088,*****
0500000US37023,37023,"Burke County, North Carolina",88851,*****
0500000US37025,37025,"Cabarrus County, North Carolina",201590,*****
0500000US37027,37027,"Caldwell County, North Carolina",81449,*****
0500000US37031,37031,"Carteret County, North Carolina",68890,*****
0500000US37035,37035,"Catawba County, North Carolina",156459,*****
0500000US37037,37037,"Chatham County, North Carolina",72243,*****
0500000US37045,37045,"Cleveland County, North Carolina",97144,*****
0500000US37049,37049,"Craven County, North Carolina",103445,*****
0500000US37051,37051,"Cumberland County, North Carolina",327127,*****
0500000US37057,37057,"Davidson County, North Carolina",164926,*****
0500000US37063,37063,"Durham County, North Carolina",306212,*****
0500000US37067,37067,"Forsyth County, North Carolina",371511,*****
0500000US37071,37071,"Gaston County, North Carolina",216965,*****
0500000US37081,37081,"Guilford County, North Carolina",521330,*****
0500000US37085,37085,"Harnett County, North Carolina",130881,*****
0500000US37089,37089,"Henderson County, North Carolina",114209,*****
0500000US37097,37097,"Iredell County, North Carolina",172916,*****
0500000US37101,37101,"Johnston County, North Carolina",191450,*****
0500000US37109,37109,"Lincoln County, North Carolina",81168,*****
0500000US37119,37119,"Mecklenburg County, North Carolina",1054835,*****
0500000US37125,37125,"Moore County, North Carolina",95776,*****
0500000US37127,37127,"Nash County, North Carolina",94005,*****
0500000US37129,37129,"New Hanover County, North Carolina",223483,*****
0500000US37133,37133,"Onslow County, North Carolina",187136,*****
0500000US37135,37135,"Orange County, North Carolina",141796,*****
0500000US37147,37147,"Pitt County, North Carolina",177220,*****
0500000US37151,37151,"Randolph County, North Carolina",143416,*****
0500000US37155,37155,"Robeson County, North Carolina",133235,*****
0500000US37157,37157,"Rockingham County, North Carolina",91393,*****
0500000US37159,37159,"Rowan County, North Carolina",139933,*****
0500000US37161,37161,"Rutherford County, North Carolina",66421,*****
0500000US37171,37171,"Surry County, North Carolina",72113,*****
0500000US37179,37179,"Union County, North Carolina",226606,*****
0500000US37183,37183,"Wake County, North Carolina",1046791,*****
0500000US37191,37191,"Wayne County, North Carolina",124150,*****
0500000US37193,37193,"Wilkes County, North Carolina",68740,*****
0500000US37195,37195,"Wilson County, North Carolina",81661,*****
0500000US38015,38015,"Burleigh County, North Dakota",94487,*****
0500000US38017,38017,"Cass County, North Dakota",175249,*****
0500000US38035,38035,"Grand Forks County, North Dakota",71083,*****
0500000US38101,38101,"Ward County, North Dakota",70210,*****
0500000US39003,39003,"Allen County, Ohio",103742,*****
0500000US39007,39007,"Ashtabula County, Ohio",98231,*****
0500000US39009,39009,"Athens County, Ohio",66186,*****
0500000US39013,39013,"Belmont County, Ohio",68673,*****
0500000US39017,39017,"Butler County, Ohio",377537,*****
0500000US39023,39023,"Clark County, Ohio",134786,*****
0500000US39025,39025,"Clermont County, Ohio",203022,*****
0500000US39029,39029,"Columbiana County, Ohio",103685,*****
0500000US39035,39035,"Cuyahoga County, Ohio",1249352,*****
0500000US39041,39041,"Delaware County, Ohio",196463,*****
0500000US39043,39043,"Erie County, Ohio",75107,*****
0500000US39045,39045,"Fairfield County, Ohio",152597,*****
0500000US39049,39049,"Franklin County, Ohio",1264518,*****
0500000US39055,39055,"Geauga County, Ohio",94060,*****
0500000US39057,39057,"Greene County, Ohio",164765,*****
0500000US39061,39061,"Hamilton County, Ohio",809099,*****
0500000US39063,39063,"Hancock County, Ohio",75872,*****
0500000US39081,39081,"Jefferson County, Ohio",66704,*****
0500000US39085,39085,"Lake County, Ohio",228614,*****
0500000US39089,39089,"Licking County, Ohio",172198,*****
0500000US39093,39093,"Lorain County, Ohio",306365,*****
0500000US39095,39095,"Lucas County, Ohio",432488,*****
0500000US39099,39099,"Mahoning County, Ohio",230008,*****
0500000US39101,39101,"Marion County, Ohio",65096,*****
0500000US39103,39103,"Medina County, Ohio",177221,*****
0500000US39109,39109,"Miami County, Ohio",104679,*****
0500000US39113,39113,"Montgomery County, Ohio",531239,*****
0500000US39119,39119,"Muskingum County, Ohio",86068,*****
0500000US39133,39133,"Portage County, Ohio",161921,*****
0500000US39139,39139,"Richland County, Ohio",121107,*****
0500000US39141,39141,"Ross County, Ohio",77000,*****
0500000US39145,39145,"Scioto County, Ohio",76088,*****
0500000US39151,39151,"Stark County, Ohio",373612,*****
0500000US39153,39153,"Summit County, Ohio",540300,*****
0500000US39155,39155,"Trumbull County, Ohio",201825,*****
0500000US39157,39157,"Tuscarawas County, Ohio",92420,*****
0500000US39165,39165,"Warren County, Ohio",227063,*****
0500000US39169,39169,"Wayne County, Ohio",116470,*****
0500000US39173,39173,"Wood County, Ohio",130219,*****
0500000US40017,40017,"Canadian County, Oklahoma",136532,*****
0500000US40027,40027,"Cleveland County, Oklahoma",278655,*****
0500000US40031,40031,"Comanche County, Oklahoma",122136,*****
0500000US40037,40037,"Creek County, Oklahoma",71312,*****
0500000US40101,40101,"Muskogee County, Oklahoma",69477,*****
0500000US40109,40109,"Oklahoma County, Oklahoma",782970,*****
0500000US40119,40119,"Payne County, Oklahoma",81131,*****
0500000US40125,40125,"Pottawatomie County, Oklahoma",72290,*****
0500000US40131,40131,"Rogers County, Oklahoma",91766,*****
0500000US40143,40143,"Tulsa County, Oklahoma",642940,*****
0500000US40145,40145,"Wagoner County, Oklahoma",77679,*****
0500000US41003,41003,"Benton County, Oregon",89385,*****
0500000US41005,41005,"Clackamas County, Oregon",408062,*****
0500000US41017,41017,"Deschutes County, Oregon",181307,*****
0500000US41019,41019,"Douglas County, Oregon",108457,*****
0500000US41029,41029,"Jackson County, Oregon",216527,*****
0500000US41033,41033,"Josephine County, Oregon",85904,*****
0500000US41035,41035,"Klamath County, Oregon",66443,*****
0500000US41039,41039,"Lane County, Oregon",369519,*****
0500000US41043,41043,"Linn County, Oregon",122849,*****
0500000US41047,41047,"Marion County, Oregon",336316,*****
0500000US41051,41051,"Multnomah County, Oregon",799766,*****
0500000US41053,41053,"Polk County, Oregon",81823,*****
0500000US41059,41059,"Umatilla County, Oregon",76456,*****
0500000US41067,41067,"Washington County, Oregon",582779,*****
0500000US41071,41071,"Yamhill County, Oregon",105035,*****
0500000US42001,42001,"Adams County, Pennsylvania",102180,*****
0500000US42003,42003,"Allegheny County, Pennsylvania",1225365,*****
0500000US42005,42005,"Armstrong County, Pennsylvania",66486,*****
0500000US42007,42007,"Beaver County, Pennsylvania",167429,*****
0500000US42011,42011,"Berks County, Pennsylvania",414812,*****
0500000US42013,42013,"Blair County, Pennsylvania",124650,*****
0500000US42017,42017,"Bucks County, Pennsylvania",626399,*****
0500000US42019,42019,"Butler County, Pennsylvania",186847,*****
0500000US42021,42021,"Cambria County, Pennsylvania",134732,*****
0500000US42025,42025,"Carbon County, Pennsylvania",63594,*****
0500000US42027,42027,"Centre County, Pennsylvania",161464,*****
0500000US42029,42029,"Chester County, Pennsylvania",516312,*****
0500000US42033,42033,"Clearfield County, Pennsylvania",80596,*****
0500000US42037,42037,"Columbia County, Pennsylvania",66420,*****
0500000US42039,42039,"Crawford County, Pennsylvania",86257,*****
0500000US42041,42041,"Cumberland County, Pennsylvania",248506,*****
0500000US42043,42043,"Dauphin County, Pennsylvania",273707,*****
0500000US42045,42045,"Delaware County, Pennsylvania",563402,*****
0500000US42049,42049,"Erie County, Pennsylvania",276207,*****
0500000US42051,42051,"Fayette County, Pennsylvania",132733,*****
0500000US42055,42055,"Franklin County, Pennsylvania",153851,*****
0500000US42063,42063,"Indiana County, Pennsylvania",86364,*****
0500000US42069,42069,"Lackawanna County, Pennsylvania",211321,*****
0500000US42071,42071,"Lancaster County, Pennsylvania",538500,*****
0500000US42073,42073,"Lawrence County, Pennsylvania",87294,*****
0500000US42075,42075,"Lebanon County, Pennsylvania",138863,*****
0500000US42077,42077,"Lehigh County, Pennsylvania",363147,*****
0500000US42079,42079,"Luzerne County, Pennsylvania",316383,*****
0500000US42081,42081,"Lycoming County, Pennsylvania",115248,*****
0500000US42085,42085,"Mercer County, Pennsylvania",112913,*****
0500000US42089,42089,"Monroe County, Pennsylvania",166098,*****
0500000US42091,42091,"Montgomery County, Pennsylvania",821725,*****
0500000US42095,42095,"Northampton County, Pennsylvania",302294,*****
0500000US42097,42097,"Northumberland County, Pennsylvania",92541,*****
0500000US42101,42101,"Philadelphia County, Pennsylvania",1567872,*****
0500000US42107,42107,"Schuylkill County, Pennsylvania",143573,*****
0500000US42111,42111,"Somerset County, Pennsylvania",75061,*****
0500000US42125,42125,"Washington County, Pennsylvania",207981,*****
0500000US42129,42129,"Westmoreland County, Pennsylvania",355458,*****
0500000US42133,42133,"York County, Pennsylvania",443744,*****
0500000US44003,44003,"Kent County, Rhode Island",164614,*****
0500000US44005,44005,"Newport County, Rhode Island",82784,*****
0500000US44007,44007,"Providence County, Rhode Island",633673,*****
0500000US44009,44009,"Washington County, Rhode Island",126288,*****
0500000US45003,45003,"Aiken County, South Carolina",167458,*****
0500000US45007,45007,"Anderson County, South Carolina",196569,*****
0500000US45013,45013,"Beaufort County, South Carolina",183149,*****
0500000US45015,45015,"Berkeley County, South Carolina",210898,*****
0500000US45019,45019,"Charleston County, South Carolina",396484,*****
0500000US45031,45031,"Darlington County, South Carolina",67234,*****
0500000US45035,45035,"Dorchester County, South Carolina",153773,*****
0500000US45041,45041,"Florence County, South Carolina",138742,*****
0500000US45045,45045,"Greenville County, South Carolina",498766,*****
0500000US45047,45047,"Greenwood County, South Carolina",70133,*****
0500000US45051,45051,"Horry County, South Carolina",322342,*****
0500000US45057,45057,"Lancaster County, South Carolina",89594,*****
0500000US45059,45059,"Laurens County, South Carolina",66777,*****
0500000US45063,45063,"Lexington County, South Carolina",286196,*****
0500000US45073,45073,"Oconee County, South Carolina",76355,*****
0500000US45075,45075,"Orangeburg County, South Carolina",87903,*****
0500000US45077,45077,"Pickens County, South Carolina",122863,*****
0500000US45079,45079,"Richland County, South Carolina",409549,*****
0500000US45083,45083,"Spartanburg County, South Carolina",301463,*****
0500000US45085,45085,"Sumter County, South Carolina",107396,*****
0500000US45091,45091,"York County, South Carolina",258526,*****
0500000US46099,46099,"Minnehaha County, South Dakota",187318,*****
0500000US46103,46103,"Pennington County, South Dakota",109372,*****
0500000US47001,47001,"Anderson County, Tennessee",75936,*****
0500000US47009,47009,"Blount County, Tennessee",128670,*****
0500000US47011,47011,"Bradley County, Tennessee",104490,*****
0500000US47037,47037,"Davidson County, Tennessee",684410,*****
0500000US47059,47059,"Greene County, Tennessee",68615,*****
0500000US47065,47065,"Hamilton County, Tennessee",357738,*****
0500000US47093,47093,"Knox County, Tennessee",456132,*****
0500000US47113,47113,"Madison County, Tennessee",97663,*****
0500000US47119,47119,"Maury County, Tennessee",89981,*****
0500000US47125,47125,"Montgomery County, Tennessee",195734,*****
0500000US47141,47141,"Putnam County, Tennessee",75931,*****
0500000US47147,47147,"Robertson County, Tennessee",69165,*****
0500000US47149,47149,"Rutherford County, Tennessee",308251,*****
0500000US47155,47155,"Sevier County, Tennessee",96673,*****
0500000US47157,47157,"Shelby County, Tennessee",934603,*****
0500000US47163,47163,"Sullivan County, Tennessee",156667,*****
0500000US47165,47165,"Sumner County, Tennessee",180063,*****
0500000US47179,47179,"Washington County, Tennessee",127440,*****
0500000US47187,47187,"Williamson County, Tennessee",219107,*****
0500000US47189,47189,"Wilson County, Tennessee",132781,*****
0500000US48005,48005,"Angelina County, Texas",87791,*****
0500000US48021,48021,"Bastrop County, Texas",82733,*****
0500000US48027,48027,"Bell County, Texas",340411,*****
0500000US48029,48029,"Bexar County, Texas",1928680,*****
0500000US48037,48037,"Bowie County, Texas",93860,*****
0500000US48039,48039,"Brazoria County, Texas",354195,*****
0500000US48041,48041,"Brazos County, Texas",220417,*****
0500000US48061,48061,"Cameron County, Texas",422135,*****
0500000US48085,48085,"Collin County, Texas",939585,*****
0500000US48091,48091,"Comal County, Texas",134788,*****
0500000US48099,48099,"Coryell County, Texas",74686,*****
0500000US48113,48113,"Dallas County, Texas",2574984,*****
0500000US48121,48121,"Denton County, Texas",806180,*****
0500000US48135,48135,"Ector County, Texas",157462,*****
0500000US48139,48139,"Ellis County, Texas",168499,*****
0500000US48141,48141,"El Paso County, Texas",837918,*****
0500000US48157,48157,"Fort Bend County, Texas",741237,*****
0500000US48167,48167,"Galveston County, Texas",329431,*****
0500000US48181,48181,"Grayson County, Texas",128235,*****
0500000US48183,48183,"Gregg County, Texas",123745,*****
0500000US48187,48187,"Guadalupe County, Texas",155265,*****
0500000US48201,48201,"Harris County, Texas",4589928,*****
0500000US48203,48203,"Harrison County, Texas",66534,*****
0500000US48209,48209,"Hays County, Texas",204470,*****
0500000US48213,48213,"Henderson County, Texas",79901,*****
0500000US48215,48215,"Hidalgo County, Texas",849843,*****
0500000US48231,48231,"Hunt County, Texas",92073,*****
0500000US48245,48245,"Jefferson County, Texas",254679,*****
0500000US48251,48251,"Johnson County, Texas",163274,*****
0500000US48257,48257,"Kaufman County, Texas",118350,*****
0500000US48291,48291,"Liberty County, Texas",81704,*****
0500000US48303,48303,"Lubbock County, Texas",303137,*****
0500000US48309,48309,"McLennan County, Texas",247934,*****
0500000US48329,48329,"Midland County, Texas",162565,*****
0500000US48339,48339,"Montgomery County, Texas",556203,*****
0500000US48347,48347,"Nacogdoches County, Texas",65806,*****
0500000US48355,48355,"Nueces County, Texas",361350,*****
0500000US48361,48361,"Orange County, Texas",84964,*****
0500000US48367,48367,"Parker County, Texas",129441,*****
0500000US48375,48375,"Potter County, Texas",120832,*****
0500000US48381,48381,"Randall County, Texas",132501,*****
0500000US48397,48397,"Rockwall County, Texas",93978,*****
0500000US48409,48409,"San Patricio County, Texas",67655,*****
0500000US48423,48423,"Smith County, Texas",225290,*****
0500000US48439,48439,"Tarrant County, Texas",2016872,*****
0500000US48441,48441,"Taylor County, Texas",136535,*****
0500000US48451,48451,"Tom Green County, Texas",118386,*****
0500000US48453,48453,"Travis County, Texas",1199323,*****
0500000US48469,48469,"Victoria County, Texas",92467,*****
0500000US48471,48471,"Walker County, Texas",71484,*****
0500000US48479,48479,"Webb County, Texas",271193,*****
0500000US48485,48485,"Wichita County, Texas",131838,*****
0500000US48491,48491,"Williamson County, Texas",528718,*****
0500000US49005,49005,"Cache County, Utah",122753,*****
0500000US49011,49011,"Davis County, Utah",342281,*****
0500000US49035,49035,"Salt Lake County, Utah",1121354,*****
0500000US49049,49049,"Utah County, Utah",592299,*****
0500000US49053,49053,"Washington County, Utah",160245,*****
0500000US49057,49057,"Weber County, Utah",247560,*****
0500000US50007,50007,"Chittenden County, Vermont",161531,*****
0500000US51003,51003,"Albemarle County, Virginia",106878,*****
0500000US51013,51013,"Arlington County, Virginia",230050,*****
0500000US51015,51015,"Augusta County, Virginia",74997,*****
0500000US51019,51019,"Bedford County, Virginia",77960,*****
0500000US51041,51041,"Chesterfield County, Virginia",339009,*****
0500000US51059,51059,"Fairfax County, Virginia",1138652,*****
0500000US51061,51061,"Fauquier County, Virginia",69069,*****
0500000US51069,51069,"Frederick County, Virginia",84421,*****
0500000US51085,51085,"Hanover County, Virginia",104392,*****
0500000US51087,51087,"Henrico County, Virginia",326501,*****
0500000US51095,51095,"James City County, Virginia",74404,*****
0500000US51107,51107,"Loudoun County, Virginia",385945,*****
0500000US51121,51121,"Montgomery County, Virginia",98602,*****
0500000US51153,51153,"Prince William County, Virginia",455210,*****
0500000US51161,51161,"Roanoke County, Virginia",94031,*****
0500000US51165,51165,"Rockingham County, Virginia",79744,*****
0500000US51177,51177,"Spotsylvania County, Virginia",132010,*****
0500000US51179,51179,"Stafford County, Virginia",144361,*****
0500000US51199,51199,"York County, Virginia",67976,*****
0500000US51510,51510,"Alexandria city, Virginia",155810,*****
0500000US51550,51550,"Chesapeake city, Virginia",237940,*****
0500000US51650,51650,"Hampton city, Virginia",135410,*****
0500000US51680,51680,"Lynchburg city, Virginia",80212,*****
0500000US51700,51700,"Newport News city, Virginia",181825,*****
0500000US51710,51710,"Norfolk city, Virginia",245115,*****
0500000US51740,51740,"Portsmouth city, Virginia",95252,*****
0500000US51760,51760,"Richmond city, Virginia",223170,*****
0500000US51770,51770,"Roanoke city, Virginia",99660,*****
0500000US51800,51800,"Suffolk city, Virginia",89273,*****
0500000US51810,51810,"Virginia Beach city, Virginia",452602,*****
0500000US53005,53005,"Benton County, Washington",193686,*****
0500000US53007,53007,"Chelan County, Washington",76338,*****
0500000US53009,53009,"Clallam County, Washington",74570,*****
0500000US53011,53011,"Clark County, Washington",467018,*****
0500000US53015,53015,"Cowlitz County, Washington",105160,*****
0500000US53021,53021,"Franklin County, Washington",90160,*****
0500000US53025,53025,"Grant County, Washington",93546,*****
0500000US53027,53027,"Grays Harbor County, Washington",71628,*****
0500000US53029,53029,"Island County, Washington",82636,*****
0500000US53033,53033,"King County, Washington",2149970,*****
0500000US53035,53035,"Kitsap County, Washington",264811,*****
0500000US53041,53041,"Lewis County, Washington",77066,*****
0500000US53053,53053,"Pierce County, Washington",861312,*****
0500000US53057,53057,"Skagit County, Washington",123681,*****
0500000US53061,53061,"Snohomish County, Washington",787620,*****
0500000US53063,53063,"Spokane County, Washington",499072,*****
0500000US53067,53067,"Thurston County, Washington",275222,*****
0500000US53073,53073,"Whatcom County, Washington",216800,*****
0500000US53077,53077,"Yakima County, Washington",249636,*****
0500000US54003,54003,"Berkeley County, West Virginia",113525,*****
0500000US54011,54011,"Cabell County, West Virginia",95987,*****
0500000US54033,54033,"Harrison County, West Virginia",68400,*****
0500000US54039,54039,"Kanawha County, West Virginia",186241,*****
0500000US54061,54061,"Monongalia County, West Virginia",104622,*****
0500000US54081,54081,"Raleigh County, West Virginia",76601,*****
0500000US54107,54107,"Wood County, West Virginia",85643,*****
0500000US55009,55009,"Brown County, Wisconsin",260401,*****
0500000US55025,55025,"Dane County, Wisconsin",531273,*****
0500000US55027,55027,"Dodge County, Wisconsin",88068,*****
0500000US55035,55035,"Eau Claire County, Wisconsin",102965,*****
0500000US55039,55039,"Fond du Lac County, Wisconsin",102144,*****
0500000US55055,55055,"Jefferson County, Wisconsin",84625,*****
0500000US55059,55059,"Kenosha County, Wisconsin",168183,*****
0500000US55063,55063,"La Crosse County, Wisconsin",118122,*****
0500000US55071,55071,"Manitowoc County, Wisconsin",79536,*****
0500000US55073,55073,"Marathon County, Wisconsin",135603,*****
0500000US55079,55079,"Milwaukee County, Wisconsin",951448,*****
0500000US55087,55087,"Outagamie County, Wisconsin",184526,*****
0500000US55089,55089,"Ozaukee County, Wisconsin",88314,*****
0500000US55097,55097,"Portage County, Wisconsin",70447,*****
0500000US55101,55101,"Racine County, Wisconsin",195140,*****
0500000US55105,55105,"Rock County, Wisconsin",161620,*****
0500000US55109,55109,"St. Croix County, Wisconsin",88029,*****
0500000US55117,55117,"Sheboygan County, Wisconsin",115427,*****
0500000US55127,55127,"Walworth County, Wisconsin",102959,*****
0500000US55131,55131,"Washington County, Wisconsin",134296,*****
0500000US55133,55133,"Waukesha County, Wisconsin",398424,*****
0500000US55139,55139,"Winnebago County, Wisconsin",169886,*****
0500000US55141,55141,"Wood County, Wisconsin",73107,*****
0500000US56021,56021,"Laramie County, Wyoming",98136,*****
0500000US56025,56025,"Natrona County, Wyoming",81039,*****
